actorId,neighborId,sim,commonNeighbors
nm1062881,nm0848862,0.9996,1
nm1062881,nm1004978,0.9994,1
nm1062881,nm0047987,0.9993,1
nm1062881,nm0952085,0.9987,1
nm2700567,nm1062881,1.0,5
nm2700567,nm3736492,1.0,5
nm2700567,nm0044293,1.0,5
nm2700567,nm3879003,1.0,5
nm2700567,nm11405230,1.0,5
nm2700567,nm0227498,0.9998,5
nm2700567,nm0848862,0.9996,1
nm2700567,nm1004978,0.9994,1
nm2700567,nm0047987,0.9993,1
nm2700567,nm0952085,0.9987,1
nm0199035,nm0015164,0.9746,6
nm0199035,nm1671039,0.9539,6
nm0199035,nm0044445,0.943,6
nm0199035,nm1345839,0.934,6
nm0199035,nm0945320,0.9283,2
nm0199035,nm0100492,0.9279,2
nm0199035,nm0361676,0.8756,6
nm0199035,nm2148482,0.8658,2
nm0199035,nm0394661,0.8441,6
nm0199035,nm0945601,0.8364,1
nm2148482,nm0044445,0.9694,5
nm2148482,nm0768029,0.9674,5
nm2148482,nm1797076,0.9517,5
nm2148482,nm1345839,0.9248,5
nm2148482,nm0945320,0.913,1
nm2148482,nm0100492,0.8983,1
nm2148482,nm0592756,0.8884,5
nm2148482,nm0015164,0.8789,2
nm2148482,nm0592882,0.8665,5
nm2148482,nm0199035,0.8658,2
nm0044452,nm0411715,0.8641,4
nm0044452,nm0555474,0.8574,4
nm0044452,nm3173883,0.8425,4
nm0044452,nm1717599,0.8231,1
nm0044452,nm0297869,0.8201,1
nm0044452,nm0441173,0.8137,4
nm0044452,nm0467043,0.81,1
nm0044452,nm3057595,0.803,4
nm0044452,nm0645502,0.8022,0
nm0044452,nm0879945,0.7934,0
nm0412632,nm10472429,0.9924,7
nm0412632,nm0462208,0.9886,7
nm0412632,nm0434557,0.9881,7
nm0412632,nm0593930,0.9803,3
nm0412632,nm0202135,0.9798,4
nm0412632,nm1671382,0.9762,3
nm0412632,nm0361696,0.9748,7
nm0412632,nm0023914,0.9734,7
nm0412632,nm0441526,0.9644,4
nm0412632,nm1663898,0.9629,2
nm0593930,nm1671382,0.9931,6
nm0593930,nm0361696,0.99,6
nm0593930,nm1663898,0.9861,4
nm0593930,nm0202135,0.9839,6
nm0593930,nm0462208,0.9828,5
nm0593930,nm0412632,0.9803,3
nm0593930,nm0298007,0.9751,4
nm0593930,nm10472429,0.973,3
nm0593930,nm0441526,0.9717,5
nm0593930,nm0297734,0.9689,4
nm0849437,nm7988098,0.9999,7
nm0849437,nm10323184,0.9996,7
nm0849437,nm10323185,0.9994,7
nm0849437,nm10323181,0.9993,7
nm0849437,nm10323183,0.9991,7
nm0849437,nm0044463,0.9985,7
nm0849437,nm5131213,0.9929,1
nm0849437,nm4147574,0.9905,1
nm0849437,nm13883407,0.9897,1
nm0849437,nm0993607,0.9893,1
nm10323184,nm7988098,0.9998,7
nm10323184,nm10323181,0.9998,7
nm10323184,nm10323183,0.9997,7
nm10323184,nm0849437,0.9996,7
nm10323184,nm0044463,0.9995,7
nm10323184,nm10323185,0.9994,7
nm10323184,nm5131213,0.9902,1
nm10323184,nm4147574,0.9873,1
nm10323184,nm13883407,0.9864,1
nm10323184,nm0993607,0.9857,1
nm10323185,nm7988098,0.9996,7
nm10323185,nm10323181,0.9995,7
nm10323185,nm10323184,0.9994,7
nm10323185,nm10323183,0.9994,7
nm10323185,nm0849437,0.9994,7
nm10323185,nm0044463,0.9988,7
nm10323185,nm5131213,0.9902,1
nm10323185,nm4147574,0.9887,1
nm10323185,nm0993607,0.9865,1
nm10323185,nm13883407,0.9861,1
nm0993607,nm4147574,0.9995,5
nm0993607,nm5131213,0.9993,5
nm0993607,nm1009361,0.9993,5
nm0993607,nm13883407,0.9993,5
nm0993607,nm0849437,0.9893,1
nm0993607,nm7988098,0.988,1
nm0993607,nm10323185,0.9865,1
nm0993607,nm10323184,0.9857,1
nm0993607,nm10323181,0.9834,1
nm0993607,nm10323183,0.9826,1
nm1009361,nm0993607,0.9993,5
nm1009361,nm13883407,0.9992,5
nm1009361,nm5131213,0.9981,5
nm1009361,nm4147574,0.9977,5
nm1009361,nm0849437,0.9847,1
nm1009361,nm7988098,0.9831,1
nm1009361,nm10323185,0.9806,1
nm1009361,nm10323184,0.9804,1
nm1009361,nm0031818,0.9794,1
nm1009361,nm10323181,0.9776,1
nm1009531,nm10319953,0.9965,8
nm1009531,nm0044467,0.9945,8
nm1009531,nm1946674,0.9939,8
nm1009531,nm0031818,0.9871,8
nm1009531,nm0015417,0.9798,8
nm1009531,nm10434853,0.9661,1
nm1009531,nm1069583,0.9583,8
nm1009531,nm4147574,0.9505,1
nm1009531,nm1009361,0.9491,1
nm1009531,nm0993607,0.9489,1
nm10323181,nm10323183,1.0,7
nm10323181,nm10323184,0.9998,7
nm10323181,nm0044463,0.9998,7
nm10323181,nm7988098,0.9996,7
nm10323181,nm10323185,0.9995,7
nm10323181,nm0849437,0.9993,7
nm10323181,nm5131213,0.988,1
nm10323181,nm4147574,0.9853,1
nm10323181,nm13883407,0.9838,1
nm10323181,nm0993607,0.9834,1
nm10434853,nm1310741,0.9961,3
nm10434853,nm0015417,0.9853,1
nm10434853,nm1069583,0.9837,2
nm10434853,nm0044467,0.9794,3
nm10434853,nm10319953,0.9769,1
nm10434853,nm1009531,0.9661,1
nm10434853,nm1027842,0.9614,1
nm10434853,nm8021173,0.959,2
nm10434853,nm1946674,0.9576,1
nm10434853,nm0031818,0.9437,1
nm1310741,nm10434853,0.9961,3
nm1310741,nm1069583,0.9891,2
nm1310741,nm0015417,0.983,1
nm1310741,nm1027842,0.9799,1
nm1310741,nm8021173,0.9725,2
nm1310741,nm10319953,0.9641,1
nm1310741,nm0044467,0.9594,3
nm1310741,nm5095853,0.9548,2
nm1310741,nm1066117,0.9499,3
nm1310741,nm1009531,0.9466,1
nm13883407,nm5131213,0.9995,5
nm13883407,nm0993607,0.9993,5
nm13883407,nm1009361,0.9992,5
nm13883407,nm4147574,0.9981,5
nm13883407,nm0849437,0.9897,1
nm13883407,nm7988098,0.9884,1
nm13883407,nm10323184,0.9864,1
nm13883407,nm10323185,0.9861,1
nm13883407,nm10323181,0.9838,1
nm13883407,nm10323183,0.9831,1
nm1946674,nm10319953,0.9961,8
nm1946674,nm1009531,0.9939,8
nm1946674,nm0015417,0.9857,8
nm1946674,nm0044467,0.9809,8
nm1946674,nm0031818,0.9691,8
nm1946674,nm1069583,0.9668,8
nm1946674,nm10434853,0.9576,1
nm1946674,nm8021173,0.9446,8
nm1946674,nm1310741,0.9435,1
nm1946674,nm4147574,0.9148,1
nm4147574,nm0993607,0.9995,5
nm4147574,nm5131213,0.9991,5
nm4147574,nm13883407,0.9981,5
nm4147574,nm1009361,0.9977,5
nm4147574,nm0849437,0.9905,1
nm4147574,nm7988098,0.9894,1
nm4147574,nm10323185,0.9887,1
nm4147574,nm10323184,0.9873,1
nm4147574,nm10323181,0.9853,1
nm4147574,nm10323183,0.9846,1
nm5131213,nm13883407,0.9995,5
nm5131213,nm0993607,0.9993,5
nm5131213,nm4147574,0.9991,5
nm5131213,nm1009361,0.9981,5
nm5131213,nm0849437,0.9929,1
nm5131213,nm7988098,0.9919,1
nm5131213,nm10323185,0.9902,1
nm5131213,nm10323184,0.9902,1
nm5131213,nm10323181,0.988,1
nm5131213,nm10323183,0.9873,1
nm7988098,nm0849437,0.9999,7
nm7988098,nm10323184,0.9998,7
nm7988098,nm10323181,0.9996,7
nm7988098,nm10323185,0.9996,7
nm7988098,nm10323183,0.9995,7
nm7988098,nm0044463,0.999,7
nm7988098,nm5131213,0.9919,1
nm7988098,nm4147574,0.9894,1
nm7988098,nm13883407,0.9884,1
nm7988098,nm0993607,0.988,1
nm0044729,nm5227404,1.0,7
nm0044729,nm3896108,1.0,0
nm0044729,nm0256002,1.0,7
nm0044729,nm8095213,1.0,7
nm0044729,nm16995873,1.0,7
nm0044729,nm2010689,1.0,1
nm0044729,nm5781340,1.0,7
nm0044729,nm8004222,1.0,1
nm0044729,nm2142096,0.9999,0
nm0044729,nm0609310,0.9999,7
nm16995873,nm5781340,1.0,7
nm16995873,nm0256002,1.0,7
nm16995873,nm2142096,1.0,0
nm16995873,nm0609310,1.0,7
nm16995873,nm0044729,1.0,7
nm16995873,nm5227404,1.0,7
nm16995873,nm3896108,0.9999,0
nm16995873,nm4428594,0.9999,0
nm16995873,nm8095213,0.9999,7
nm16995873,nm2010689,0.9999,1
nm4551885,nm7922711,1.0,0
nm4551885,nm5106325,1.0,2
nm4551885,nm7970056,1.0,0
nm4551885,nm0466936,1.0,1
nm4551885,nm0286570,1.0,0
nm4551885,nm4428594,1.0,0
nm4551885,nm1794495,1.0,1
nm4551885,nm2134972,0.9999,0
nm4551885,nm0609310,0.9999,7
nm4551885,nm2142096,0.9999,0
nm5781340,nm16995873,1.0,7
nm5781340,nm0256002,1.0,7
nm5781340,nm2142096,1.0,0
nm5781340,nm0609310,1.0,7
nm5781340,nm0044729,1.0,7
nm5781340,nm4428594,1.0,0
nm5781340,nm5227404,0.9999,7
nm5781340,nm3896108,0.9999,0
nm5781340,nm8095213,0.9999,7
nm5781340,nm2010689,0.9999,1
nm0431520,nm1050671,1.0,6
nm0431520,nm1495175,1.0,6
nm0431520,nm0044762,1.0,6
nm0431520,nm4943457,1.0,6
nm0431520,nm5024101,0.9999,6
nm0431520,nm7828073,0.999,6
nm0431520,nm3091209,0.9973,1
nm0431520,nm4282986,0.997,1
nm0431520,nm0247242,0.9963,1
nm0431520,nm0629634,0.9962,1
nm0547578,nm0629634,1.0,4
nm0547578,nm0247242,1.0,4
nm0547578,nm4282986,0.9999,4
nm0547578,nm3091209,0.9999,4
nm0547578,nm5024101,0.9972,1
nm0547578,nm1050671,0.9963,1
nm0547578,nm4943457,0.9962,1
nm0547578,nm1495175,0.9961,1
nm0547578,nm0431520,0.9961,1
nm0547578,nm0044762,0.9957,4
nm1050671,nm1495175,1.0,6
nm1050671,nm0431520,1.0,6
nm1050671,nm4943457,1.0,6
nm1050671,nm0044762,0.9999,6
nm1050671,nm5024101,0.9999,6
nm1050671,nm7828073,0.9989,6
nm1050671,nm3091209,0.9974,1
nm1050671,nm4282986,0.9972,1
nm1050671,nm0247242,0.9965,1
nm1050671,nm0629634,0.9964,1
nm1495175,nm1050671,1.0,6
nm1495175,nm0431520,1.0,6
nm1495175,nm4943457,1.0,6
nm1495175,nm0044762,1.0,6
nm1495175,nm5024101,0.9998,6
nm1495175,nm7828073,0.999,6
nm1495175,nm3091209,0.9973,1
nm1495175,nm4282986,0.997,1
nm1495175,nm0247242,0.9963,1
nm1495175,nm0629634,0.9962,1
nm3091209,nm4282986,1.0,4
nm3091209,nm0247242,0.9999,4
nm3091209,nm0629634,0.9999,4
nm3091209,nm0547578,0.9999,4
nm3091209,nm5024101,0.9982,1
nm3091209,nm1050671,0.9974,1
nm3091209,nm4943457,0.9973,1
nm3091209,nm0431520,0.9973,1
nm3091209,nm1495175,0.9973,1
nm3091209,nm0044762,0.9969,4
nm4943457,nm1495175,1.0,6
nm4943457,nm1050671,1.0,6
nm4943457,nm0431520,1.0,6
nm4943457,nm0044762,0.9999,6
nm4943457,nm5024101,0.9998,6
nm4943457,nm7828073,0.9989,6
nm4943457,nm3091209,0.9973,1
nm4943457,nm4282986,0.9971,1
nm4943457,nm0247242,0.9964,1
nm4943457,nm0629634,0.9963,1
nm5024101,nm1050671,0.9999,6
nm5024101,nm0431520,0.9999,6
nm5024101,nm1495175,0.9998,6
nm5024101,nm0044762,0.9998,6
nm5024101,nm4943457,0.9998,6
nm5024101,nm3091209,0.9982,1
nm5024101,nm7828073,0.9982,6
nm5024101,nm4282986,0.998,1
nm5024101,nm0247242,0.9974,1
nm5024101,nm0629634,0.9973,1
nm7828073,nm0044762,0.9991,6
nm7828073,nm1495175,0.999,6
nm7828073,nm0431520,0.999,6
nm7828073,nm4943457,0.9989,6
nm7828073,nm1050671,0.9989,6
nm7828073,nm0555500,0.9986,0
nm7828073,nm8812795,0.9983,0
nm7828073,nm2019748,0.9982,0
nm7828073,nm5024101,0.9982,6
nm7828073,nm0002062,0.9971,0
nm0045119,nm1574041,1.0,0
nm0045119,nm0050983,0.995,0
nm0045119,nm10455667,0.9949,0
nm0045119,nm8153482,0.9949,0
nm0045119,nm0023979,0.9948,0
nm0045119,nm1649704,0.9943,0
nm0045119,nm1125711,0.9941,0
nm0045119,nm10091596,0.9938,0
nm0045119,nm3175946,0.9938,0
nm0045119,nm6452302,0.9936,0
nm1574041,nm0045119,1.0,0
nm1574041,nm8153482,0.9951,0
nm1574041,nm10455667,0.9949,0
nm1574041,nm0050983,0.9948,0
nm1574041,nm0023979,0.9945,0
nm1574041,nm1125711,0.9943,0
nm1574041,nm1649704,0.9941,0
nm1574041,nm10091596,0.9939,0
nm1574041,nm3175946,0.9936,0
nm1574041,nm6452302,0.9935,0
nm0045331,nm5291007,1.0,2
nm0045331,nm6093723,0.9999,2
nm0045331,nm9015942,0.9999,2
nm0045331,nm5783517,0.9972,0
nm0045331,nm3998232,0.9972,0
nm0045331,nm0091505,0.9972,0
nm0045331,nm4355888,0.9972,0
nm0045331,nm0173004,0.9961,0
nm0045331,nm7580719,0.9961,0
nm0045331,nm3391699,0.996,0
nm5291007,nm0045331,1.0,2
nm5291007,nm6093723,1.0,2
nm5291007,nm9015942,0.9999,2
nm5291007,nm5783517,0.9972,0
nm5291007,nm0091505,0.9972,0
nm5291007,nm4355888,0.9972,0
nm5291007,nm3998232,0.9972,0
nm5291007,nm0173004,0.9961,0
nm5291007,nm7580719,0.9961,0
nm5291007,nm3391699,0.9961,0
nm6093723,nm9015942,1.0,2
nm6093723,nm5291007,1.0,2
nm6093723,nm0045331,0.9999,2
nm6093723,nm0091505,0.9973,0
nm6093723,nm5783517,0.9973,0
nm6093723,nm4355888,0.9973,0
nm6093723,nm3998232,0.9973,0
nm6093723,nm0173004,0.9962,0
nm6093723,nm7580719,0.9962,0
nm6093723,nm0689829,0.9962,0
nm9015942,nm6093723,1.0,2
nm9015942,nm5291007,0.9999,2
nm9015942,nm0045331,0.9999,2
nm9015942,nm0091505,0.9973,0
nm9015942,nm4355888,0.9973,0
nm9015942,nm5783517,0.9973,0
nm9015942,nm3998232,0.9973,0
nm9015942,nm0173004,0.9962,0
nm9015942,nm7580719,0.9962,0
nm9015942,nm0689829,0.9962,0
nm0045393,nm2299825,0.9972,0
nm0045393,nm0795661,0.9554,1
nm0045393,nm3713653,0.9284,1
nm0045393,nm0438463,0.8978,1
nm0045393,nm6277267,0.841,0
nm0045393,nm0619047,0.8372,0
nm0045393,nm5794898,0.8051,0
nm0045393,nm2590596,0.7989,0
nm0045393,nm10553203,0.7975,0
nm0045393,nm6269780,0.792,0
nm0045489,nm0959649,1.0,2
nm0045489,nm4013056,1.0,2
nm0045489,nm0350273,1.0,1
nm0045489,nm0797614,1.0,1
nm0045489,nm2012595,0.9999,0
nm0045489,nm3059813,0.9998,2
nm0045489,nm0103852,0.9998,1
nm0045489,nm6541199,0.9998,1
nm0045489,nm1147982,0.9997,1
nm0045489,nm7532664,0.9996,0
nm4013056,nm0045489,1.0,2
nm4013056,nm0959649,1.0,2
nm4013056,nm0350273,1.0,1
nm4013056,nm0797614,1.0,1
nm4013056,nm2012595,0.9999,0
nm4013056,nm3059813,0.9999,2
nm4013056,nm0103852,0.9998,1
nm4013056,nm6541199,0.9998,1
nm4013056,nm1147982,0.9998,1
nm4013056,nm7532664,0.9997,0
nm0045791,nm14927520,1.0,6
nm0045791,nm9391490,1.0,6
nm0045791,nm5219130,1.0,1
nm0045791,nm0401264,1.0,0
nm0045791,nm10356440,1.0,1
nm0045791,nm0288260,1.0,6
nm0045791,nm0971135,1.0,1
nm0045791,nm2888384,1.0,6
nm0045791,nm0000391,1.0,6
nm0045791,nm2312662,1.0,0
nm0288260,nm2888384,1.0,6
nm0288260,nm9391490,1.0,6
nm0288260,nm14927520,1.0,6
nm0288260,nm0171674,1.0,6
nm0288260,nm0045791,1.0,6
nm0288260,nm0568385,1.0,0
nm0288260,nm0401264,0.9999,0
nm0288260,nm5219130,0.9999,1
nm0288260,nm0971135,0.9999,1
nm0288260,nm10356440,0.9999,1
nm0046217,nm9452507,1.0,0
nm0046217,nm1096466,1.0,4
nm0046217,nm0066093,1.0,0
nm0046217,nm1671208,1.0,1
nm0046217,nm1432432,1.0,0
nm0046217,nm6470228,1.0,1
nm0046217,nm1724635,1.0,1
nm0046217,nm0008124,1.0,1
nm0046217,nm4951437,1.0,4
nm0046217,nm1133558,1.0,1
nm0375990,nm3375850,1.0,1
nm0375990,nm0252880,1.0,0
nm0375990,nm0200810,1.0,0
nm0375990,nm1158284,1.0,1
nm0375990,nm1671208,1.0,1
nm0375990,nm1133558,1.0,1
nm0375990,nm0252847,1.0,1
nm0375990,nm1432432,1.0,0
nm0375990,nm0693871,1.0,0
nm0375990,nm1096466,1.0,4
nm2208068,nm9452507,1.0,0
nm2208068,nm0066093,1.0,0
nm2208068,nm0015663,1.0,0
nm2208068,nm1715356,1.0,2
nm2208068,nm0008124,1.0,1
nm2208068,nm0200810,1.0,0
nm2208068,nm6470228,1.0,1
nm2208068,nm1724635,1.0,1
nm2208068,nm3654499,1.0,4
nm2208068,nm1032423,1.0,1
nm0046277,nm9521992,1.0,0
nm0046277,nm1483904,1.0,1
nm0046277,nm0322479,1.0,4
nm0046277,nm0149260,1.0,4
nm0046277,nm4166709,1.0,4
nm0046277,nm3270435,1.0,0
nm0046277,nm6009711,1.0,0
nm0046277,nm0202674,1.0,0
nm0046277,nm0125553,1.0,0
nm0046277,nm6745676,1.0,0
nm1165804,nm0756203,1.0,0
nm1165804,nm6009711,1.0,0
nm1165804,nm0244707,1.0,0
nm1165804,nm0125553,1.0,0
nm1165804,nm9229144,1.0,0
nm1165804,nm9521992,1.0,0
nm1165804,nm5477543,1.0,0
nm1165804,nm0108509,1.0,0
nm1165804,nm6745676,1.0,0
nm1165804,nm0581781,1.0,0
nm0046424,nm13609822,1.0,2
nm0046424,nm17779180,1.0,2
nm0046424,nm0782005,0.9999,2
nm0046424,nm0211140,0.9996,1
nm0046424,nm10515242,0.9996,1
nm0046424,nm0180336,0.9996,1
nm0046424,nm0375454,0.9995,1
nm0046424,nm0881710,0.9995,1
nm0046424,nm7534999,0.9995,1
nm0046424,nm5354874,0.9994,1
nm13609822,nm17779180,1.0,2
nm13609822,nm0046424,1.0,2
nm13609822,nm0782005,0.9998,2
nm13609822,nm0211140,0.9995,1
nm13609822,nm10515242,0.9995,1
nm13609822,nm0180336,0.9995,1
nm13609822,nm0375454,0.9995,1
nm13609822,nm0881710,0.9994,1
nm13609822,nm7534999,0.9994,1
nm13609822,nm5354874,0.9994,1
nm17779180,nm13609822,1.0,2
nm17779180,nm0046424,1.0,2
nm17779180,nm0782005,0.9998,2
nm17779180,nm0211140,0.9995,1
nm17779180,nm10515242,0.9995,1
nm17779180,nm0180336,0.9995,1
nm17779180,nm0375454,0.9995,1
nm17779180,nm0881710,0.9994,1
nm17779180,nm7534999,0.9994,1
nm17779180,nm5354874,0.9994,1
nm0046522,nm7643294,1.0,3
nm0046522,nm4472514,1.0,3
nm0046522,nm5412668,1.0,3
nm0046522,nm10341143,1.0,3
nm0046522,nm0599137,0.997,0
nm0046522,nm13857691,0.997,0
nm0046522,nm0082979,0.9969,0
nm0046522,nm8535824,0.9969,0
nm0046522,nm0007759,0.9968,0
nm0046522,nm2790265,0.9968,0
nm10341143,nm5412668,1.0,3
nm10341143,nm4472514,1.0,3
nm10341143,nm7643294,1.0,3
nm10341143,nm0046522,1.0,3
nm10341143,nm13857691,0.9971,0
nm10341143,nm0599137,0.9971,0
nm10341143,nm0082979,0.9971,0
nm10341143,nm8535824,0.997,0
nm10341143,nm0007759,0.997,0
nm10341143,nm2790265,0.9968,0
nm4472514,nm7643294,1.0,3
nm4472514,nm0046522,1.0,3
nm4472514,nm5412668,1.0,3
nm4472514,nm10341143,1.0,3
nm4472514,nm0599137,0.9971,0
nm4472514,nm13857691,0.9971,0
nm4472514,nm0082979,0.997,0
nm4472514,nm8535824,0.9969,0
nm4472514,nm0007759,0.9968,0
nm4472514,nm2790265,0.9968,0
nm5412668,nm10341143,1.0,3
nm5412668,nm4472514,1.0,3
nm5412668,nm7643294,1.0,3
nm5412668,nm0046522,1.0,3
nm5412668,nm13857691,0.9971,0
nm5412668,nm0599137,0.9971,0
nm5412668,nm0082979,0.997,0
nm5412668,nm8535824,0.997,0
nm5412668,nm0007759,0.9969,0
nm5412668,nm2790265,0.9968,0
nm7643294,nm4472514,1.0,3
nm7643294,nm0046522,1.0,3
nm7643294,nm5412668,1.0,3
nm7643294,nm10341143,1.0,3
nm7643294,nm0599137,0.997,0
nm7643294,nm13857691,0.997,0
nm7643294,nm0082979,0.9969,0
nm7643294,nm8535824,0.9969,0
nm7643294,nm2790265,0.9968,0
nm7643294,nm0007759,0.9968,0
nm0046532,nm4200805,1.0,1
nm0046532,nm8240143,1.0,4
nm0046532,nm10018645,1.0,1
nm0046532,nm10468604,0.9999,0
nm0046532,nm1258927,0.9999,4
nm0046532,nm0012748,0.9998,1
nm0046532,nm2816424,0.9998,4
nm0046532,nm6041424,0.9996,4
nm0046532,nm10468606,0.9995,0
nm0046532,nm0202516,0.9971,0
nm1258927,nm0012748,1.0,1
nm1258927,nm6041424,0.9999,4
nm1258927,nm10018645,0.9999,1
nm1258927,nm4200805,0.9999,1
nm1258927,nm0046532,0.9999,4
nm1258927,nm8240143,0.9998,4
nm1258927,nm10468604,0.9996,0
nm1258927,nm2816424,0.9994,4
nm1258927,nm10468606,0.9989,0
nm1258927,nm0202516,0.9981,0
nm2816424,nm10468604,1.0,0
nm2816424,nm10468606,0.9999,0
nm2816424,nm8240143,0.9999,4
nm2816424,nm0046532,0.9998,4
nm2816424,nm4200805,0.9998,1
nm2816424,nm10018645,0.9997,1
nm2816424,nm1258927,0.9994,4
nm2816424,nm0012748,0.9993,1
nm2816424,nm6041424,0.9989,4
nm2816424,nm0202516,0.9954,0
nm6041424,nm0012748,1.0,1
nm6041424,nm1258927,0.9999,4
nm6041424,nm10018645,0.9997,1
nm6041424,nm4200805,0.9997,1
nm6041424,nm0046532,0.9996,4
nm6041424,nm8240143,0.9996,4
nm6041424,nm10468604,0.9992,0
nm6041424,nm2816424,0.9989,4
nm6041424,nm0202516,0.9988,0
nm6041424,nm10468606,0.9983,0
nm8240143,nm0046532,1.0,4
nm8240143,nm4200805,1.0,1
nm8240143,nm10018645,1.0,1
nm8240143,nm10468604,1.0,0
nm8240143,nm2816424,0.9999,4
nm8240143,nm1258927,0.9998,4
nm8240143,nm0012748,0.9998,1
nm8240143,nm10468606,0.9996,0
nm8240143,nm6041424,0.9996,4
nm8240143,nm0202516,0.9969,0
nm0046541,nm1863658,1.0,4
nm0046541,nm0424453,1.0,4
nm0046541,nm0021607,1.0,4
nm0046541,nm3907732,1.0,4
nm0046541,nm7756902,1.0,4
nm0046541,nm2081232,0.9999,1
nm0046541,nm0089597,0.9999,1
nm0046541,nm0782633,0.9511,0
nm0046541,nm0194937,0.9511,0
nm0046541,nm2258163,0.9492,0
nm0046619,nm0110336,1.0,5
nm0046619,nm0092314,1.0,5
nm0046619,nm0433697,1.0,5
nm0046619,nm9377694,1.0,5
nm0046619,nm13100499,1.0,5
nm0046619,nm12942399,1.0,5
nm0046619,nm0352195,0.994,0
nm0046619,nm4307810,0.9939,0
nm0046619,nm0021373,0.9939,0
nm0046619,nm0093210,0.9939,0
nm0092314,nm0110336,1.0,5
nm0092314,nm0046619,1.0,5
nm0092314,nm0433697,1.0,5
nm0092314,nm9377694,1.0,5
nm0092314,nm13100499,1.0,5
nm0092314,nm12942399,1.0,5
nm0092314,nm0352195,0.994,0
nm0092314,nm4307810,0.9939,0
nm0092314,nm0021373,0.9939,0
nm0092314,nm0093210,0.9939,0
nm9377694,nm0433697,1.0,5
nm9377694,nm13100499,1.0,5
nm9377694,nm12942399,1.0,5
nm9377694,nm0046619,1.0,5
nm9377694,nm0110336,1.0,5
nm9377694,nm0092314,1.0,5
nm9377694,nm0352195,0.9941,0
nm9377694,nm4307810,0.994,0
nm9377694,nm0021373,0.994,0
nm9377694,nm0093210,0.994,0
nm0046977,nm8977785,1.0,4
nm0046977,nm1084879,1.0,4
nm0046977,nm0069974,1.0,4
nm0046977,nm0008203,1.0,4
nm0046977,nm10281854,1.0,4
nm0046977,nm3641120,0.9975,0
nm0046977,nm2088872,0.9975,0
nm0046977,nm0022764,0.9975,0
nm0046977,nm6119388,0.9975,0
nm0046977,nm1164730,0.9975,0
nm0047011,nm4824727,1.0,2
nm0047011,nm0944638,1.0,2
nm0047011,nm1908630,1.0,2
nm0047011,nm10331652,0.9979,0
nm0047011,nm10331657,0.9979,0
nm0047011,nm1336617,0.9979,0
nm0047011,nm0066583,0.9978,0
nm0047011,nm10040565,0.9973,0
nm0047011,nm3053135,0.9973,0
nm0047011,nm0090236,0.9973,0
nm0944638,nm1908630,1.0,2
nm0944638,nm4824727,1.0,2
nm0944638,nm0047011,1.0,2
nm0944638,nm10331652,0.9979,0
nm0944638,nm1336617,0.9979,0
nm0944638,nm10331657,0.9979,0
nm0944638,nm0066583,0.9979,0
nm0944638,nm10040565,0.9974,0
nm0944638,nm3053135,0.9974,0
nm0944638,nm0090236,0.9974,0
nm1908630,nm0944638,1.0,2
nm1908630,nm4824727,1.0,2
nm1908630,nm0047011,1.0,2
nm1908630,nm10331652,0.9979,0
nm1908630,nm1336617,0.9979,0
nm1908630,nm10331657,0.9979,0
nm1908630,nm0066583,0.9979,0
nm1908630,nm10040565,0.9974,0
nm1908630,nm3053135,0.9974,0
nm1908630,nm0090236,0.9974,0
nm4824727,nm0944638,1.0,2
nm4824727,nm1908630,1.0,2
nm4824727,nm0047011,1.0,2
nm4824727,nm10331652,0.9979,0
nm4824727,nm1336617,0.9979,0
nm4824727,nm10331657,0.9979,0
nm4824727,nm0066583,0.9978,0
nm4824727,nm10040565,0.9974,0
nm4824727,nm3053135,0.9974,0
nm4824727,nm0090236,0.9973,0
nm0047270,nm0208112,1.0,7
nm0047270,nm7406451,1.0,7
nm0047270,nm10419100,0.9999,7
nm0047270,nm2964361,0.9999,7
nm0047270,nm0147994,0.9999,7
nm0047270,nm10419099,0.9998,7
nm0047270,nm4463202,0.9996,0
nm0047270,nm0245027,0.9994,7
nm0047270,nm2686231,0.998,0
nm0047270,nm0062540,0.9824,7
nm0147994,nm2964361,1.0,7
nm0147994,nm10419099,1.0,7
nm0147994,nm7406451,1.0,7
nm0147994,nm0208112,0.9999,7
nm0147994,nm0047270,0.9999,7
nm0147994,nm0245027,0.9998,7
nm0147994,nm10419100,0.9997,7
nm0147994,nm4463202,0.9991,0
nm0147994,nm2686231,0.9987,0
nm0147994,nm0062540,0.9848,7
nm0208112,nm0047270,1.0,7
nm0208112,nm7406451,1.0,7
nm0208112,nm2964361,1.0,7
nm0208112,nm0147994,0.9999,7
nm0208112,nm10419100,0.9999,7
nm0208112,nm10419099,0.9999,7
nm0208112,nm4463202,0.9995,0
nm0208112,nm0245027,0.9995,7
nm0208112,nm2686231,0.9981,0
nm0208112,nm0062540,0.9828,7
nm0047624,nm3270435,1.0,0
nm0047624,nm1603688,1.0,1
nm0047624,nm3226240,1.0,0
nm0047624,nm1065900,1.0,3
nm0047624,nm7079932,1.0,3
nm0047624,nm1483904,1.0,0
nm0047624,nm1165804,1.0,0
nm0047624,nm0046277,1.0,0
nm0047624,nm0125553,1.0,0
nm0047624,nm6009711,1.0,0
nm0581781,nm0756203,1.0,0
nm0581781,nm0244707,1.0,0
nm0581781,nm0149260,1.0,0
nm0581781,nm0322479,1.0,0
nm0581781,nm4166709,1.0,0
nm0581781,nm6745676,1.0,0
